ATC4,INN,sales_2022,sales_2023,peer_share_2023,peer_share_2022
G04C A Alpha-adrenoreceptor antagonists,ALFUZOSINUM,2435.1600000000003,628.7,0.00036838453058960077,0.0015589773068918622
G04C A Alpha-adrenoreceptor antagonists,DUTASTERIDUM+TAMSULOSINUM,59883.229999999996,83155.44,0.04872463453216432,0.038336945676417954
G04C A Alpha-adrenoreceptor antagonists,SILODOSIN,65982.69,101733.13,0.05961016596224086,0.042241789598088254
G04C A Alpha-adrenoreceptor antagonists,SOLIFENACINUM+TAMSULOSINUM,5440.67,9021.42,0.005286068986721228,0.0034830898439064976
G04C A Alpha-adrenoreceptor antagonists,TAMSULOSINUM,1426757.12,1509835.55,0.884682774541501,0.913402804138697
G04C A Alpha-adrenoreceptor antagonists,TERAZOSINUM,1525.1499999999999,2266.37,0.001327971446782811,0.0009763934359985065
G04C B Testosterone-5-alpha reductase inhibitors,DUTASTERIDUM,48272.81,81174.53,0.4902319917436421,0.33927509278918283
G04C B Testosterone-5-alpha reductase inhibitors,FINASTERIDUM,94009.4,84409.38,0.5097680082563577,0.6607249072108171
G04C X Other preparations used in benign prostatic hypertrophy,CUCURBITA PEPO/MAXIMA/MOSCHATA*&,6882.900000000001,11703.74,0.03277068461620179,0.01875675183385817
G04C X Other preparations used in benign prostatic hypertrophy,PROSTATILENUM*,124302.83000000002,122865.32999999999,0.34402515603521233,0.3387405504302344
G04C X Other preparations used in benign prostatic hypertrophy,PROSTATILENUM*+TOCOPHEROLI ACETAS*+ZINCI SULFAS*,41944.55,33210.590000000004,0.09299025532077654,0.11430407460995447
G04C X Other preparations used in benign prostatic hypertrophy,SABALIS SERRULATAE*&,156540.46,151111.76,0.4231156731744876,0.42659207022882806
G04C X Other preparations used in benign prostatic hypertrophy,SERENOA REPENS*&,5657.589999999999,5654.7699999999995,0.015833458727480224,0.015417630883452847
G04C X Other preparations used in benign prostatic hypertrophy,SERENOA REPENS*&+URTICA DIOICA*&,0.0,0.0,0.0,0.0
G04C X Other preparations used in benign prostatic hypertrophy,UNKNOWN_SKU_100008,2752.08,3124.88,0.008749720768188345,0.007499757600273777
G04C X Other preparations used in benign prostatic hypertrophy,UNKNOWN_SKU_19506,3699.78,2549.35,0.007138226312812318,0.010082357044250501
G04C X Other preparations used in benign prostatic hypertrophy,UNKNOWN_SKU_31749,1059.4299999999998,352.34999999999997,0.0009865864009725694,0.0028870774811989644
G04C X Other preparations used in benign prostatic hypertrophy,UNKNOWN_SKU_44979,5067.35,5493.58,0.01538212379921921,0.01380915404920908
G04C X Other preparations used in benign prostatic hypertrophy,UNKNOWN_SKU_44980,2508.68,3048.1900000000005,0.00853498737499809,0.006836462565279649
G04C X Other preparations used in benign prostatic hypertrophy,UNKNOWN_SKU_48813,1049.23,1286.7500000000002,0.003602923375766863,0.0028592812225426787
G04C X Other preparations used in benign prostatic hypertrophy,UNKNOWN_SKU_64420,6802.38,8745.18,0.024486662869468698,0.018537324897877364
G04C X Other preparations used in benign prostatic hypertrophy,UNKNOWN_SKU_82850,1.07,0.0,0.0,2.9158820355123915e-06
G04C X Other preparations used in benign prostatic hypertrophy,UNKNOWN_SKU_82851,0.0,0.0,0.0,0.0
G04C X Other preparations used in benign prostatic hypertrophy,UNKNOWN_SKU_94694,8687.53,7994.07,0.022383541224415465,0.02367459127100464
H01A C Somatropin and somatropin agonists,SOMATROPINUM,6496.610000000001,7183.7,1.0,1.0
H01A X Other anterior pituitary lobe hormones and analogues,PEGVISOMANTUM,0.03,2.06,1.0,1.0
H01B A Vasopressin and analogues,DESMOPRESSINUM,38714.25,40249.48,0.9889776099947738,0.9957476392491894
H01B A Vasopressin and analogues,TERLIPRESSINUM,165.33,448.59,0.011022390005226292,0.00425236075081058
H01B B Oxytocin and derivatives,CARBETOCINUM,352.32,356.8499999999999,0.003667078778429622,0.0036124976916906714
H01B B Oxytocin and derivatives,DEMOXYTOCINUM,20948.11,21957.51,0.2256407985096153,0.21479052855438885
H01B B Oxytocin and derivatives,OXYTOCINUM,76227.66,74997.43,0.7706921227119549,0.7815969737539207
H01C B Somatostatin and analogues,LANREOTIDUM,107.99000000000001,138.81,0.0030942871492232855,0.0028829784138359477
H01C B Somatostatin and analogues,OCTREOTIDUM,37349.8,44721.28,0.9969057128507768,0.9971170215861643
H01C C Anti-gonadotropin-releasing hormones,CETRORELIXUM,106.59,139.13,0.09129983988240543,0.21518552913150565
H01C C Anti-gonadotropin-releasing hormones,GANIRELIXUM,388.74999999999994,1384.75,0.9087001601175945,0.7848144708684943
H02A A Mineralocorticoids,FLUDROCORTISONUM,11966.630000000001,12241.320000000002,1.0,1.0
H02A B Glucocorticoids,BETAMETHASONUM,385642.4199999999,418715.22,0.1324083364509193,0.12598169774182097
H02A B Glucocorticoids,DEXAMETHASONUM,1228394.5899999999,1277444.87,0.40396035793602364,0.4012920465157026
H02A B Glucocorticoids,HYDROCORTISONUM,147624.65999999997,172762.65,0.05463191686070646,0.04822603616935889
H02A B Glucocorticoids,METHYLPREDNISOLONUM,770124.4800000001,721641.2700000001,0.22820121053882092,0.2515843289826287
H02A B Glucocorticoids,PREDNISOLONUM,415104.04,416208.31,0.13161558814162172,0.13560622220628316
H02A B Glucocorticoids,PREDNISONUM,79482.92,121118.21,0.03830063951344568,0.02596548689606641
H02A B Glucocorticoids,TRIAMCINOLONUM,34725.659999999996,34412.020000000004,0.01088195055846254,0.011344181488139307
H03A A Thyroid hormones,LEVOTHYROXINUM NATRICUM,2337419.62,1988813.5399999998,1.0,1.0
H03B B Sulphur-containing imidazole derivatives,CARBIMAZOLE,27193.079999999998,31844.899999999998,0.1339675169504463,0.12034904617033979
H03B B Sulphur-containing imidazole derivatives,THIAMAZOLUM,198758.69,205861.22999999998,0.8660324830495536,0.8796509538296602
H03C A Iodine therapy,KALII IODIDUM*,552509.53,490470.12,1.0,1.0
H04A A Glycogenolytic hormones,GLUCAGONUM,330.98,538.76,1.0,1.0
H05B A Calcitonin preparations,CALCITONINUM,0.0,0.0,nan,nan
H05B X Other anti-parathyroid agents,CINACALCET,536.31,576.22,0.9981810937689468,1.0
H05B X Other anti-parathyroid agents,PARICALCITOL,0.0,1.05,0.0018189062310530598,0.0
J01A A Tetracyclines,DOXYCYCLINUM,837568.6400000001,901403.3600000001,0.7139339217096359,0.665902360859338
J01A A Tetracyclines,TETRACYCLINUM,419542.85,359955.77,0.2850939389865506,0.3335542437413309
J01A A Tetracyclines,TIGECYCLINE,683.4799999999999,1227.41,0.0009721393038135826,0.0005433953993312598
J01B A Amphenicols,CHLORAMPHENICOLUM,1532691.54,1442536.56,0.9995715567241928,0.999213370196711
J01B A Amphenicols,THIAMPHENICOLI GLYCINATIS ACETHYLCYSTEINATUM*,1206.61,618.3100000000001,0.00042844327580725977,0.0007866298032890906
J01C A Penicillins with extended spectrum,AMOXICILLINUM,975269.69,1070295.87,0.7480088198149035,0.6755620652955842
J01C A Penicillins with extended spectrum,AMPICILLINUM,468372.19,360564.09,0.25199118018509653,0.32443793470441573
J01C E Beta-lactamase sensitive penicillins,BENZATHINI BENZYLPENICILLINUM,0.0,0.0,0.0,0.0
J01C E Beta-lactamase sensitive penicillins,BENZATHINI BENZYLPENICILLINUM+BENZYLPENICILLINUM+BENZYLPENICILLINUM,438584.5,408622.92000000004,0.5525571732414466,0.5706101178734039
J01C E Beta-lactamase sensitive penicillins,BENZYLPENICILLINUM,330039.27,330889.55,0.4474428267585535,0.4293898821265963
"J01C R Combinations of penicillins, incl. beta-lactamase inhibitors",AMOXICILLINUM+ACIDUM CLAVULANICUM,2189524.4499999997,2552485.77,0.9906065909753116,0.9794072695183967
"J01C R Combinations of penicillins, incl. beta-lactamase inhibitors",AMPICILLINUM+SULBACTAMUM,24412.03,19134.480000000003,0.00742599321244611,0.010919868762233366
"J01C R Combinations of penicillins, incl. beta-lactamase inhibitors",PIPERACILLINUM+TASOBACTAMUM,21624.269999999997,5069.419999999999,0.001967415812242535,0.00967286171936951
J01D B First-generation cephalosporins,CEFALEXINUM,11124.510000000002,8692.779999999999,0.04440528312111092,0.06097837855378459
J01D B First-generation cephalosporins,CEFAZOLINUM,171309.17,187067.26,0.9555947168788891,0.9390216214462154
J01D C Second-generation cephalosporins,CEFUROXIMUM,356781.07,409122.24999999994,1.0,1.0
J01D D Third-generation cephalosporins,AVIBACTAMUM+CEFTAZIDIMUM,132.0,436.81999999999994,6.03023950723382e-05,1.3599654417945255e-05
J01D D Third-generation cephalosporins,CEFDINIRUM,66955.70999999999,80325.8,0.011088865267390743,0.0068982917977891
J01D D Third-generation cephalosporins,CEFDITORENUM,0.0,0.0,0.0,0.0
J01D D Third-generation cephalosporins,CEFIXIMUM,871804.3300000002,905503.3699999999,0.125003484174428,0.08981998187930534
J01D D Third-generation cephalosporins,CEFOPERAZONUM,112255.50000000001,21733.670000000002,0.0030003029959979506,0.011565424291770104
J01D D Third-generation cephalosporins,CEFOPERAZONUM+SULBACTAMUM,529236.6200000001,302136.76999999996,0.041709561994460374,0.05452602376758649
J01D D Third-generation cephalosporins,CEFOTAXIMUM,256790.21999999997,198733.16,0.027434837068573328,0.026456501893243438
J01D D Third-generation cephalosporins,CEFPODOXIMUM,515960.07000000007,536000.0499999999,0.07399406339886687,0.053158171556506394
J01D D Third-generation cephalosporins,CEFTAZIDIMUM,488677.01,319062.2,0.04404609412812918,0.05034726104541498
J01D D Third-generation cephalosporins,CEFTRIAXONUM,6549086.6400000015,4690157.7,0.6474697646100662,0.6747372352816838
J01D D Third-generation cephalosporins,CEFTRIAXONUM+SULBACTAMUM,256670.83000000002,162191.77,0.02239034886686006,0.02644420141793315
J01D D Third-generation cephalosporins,CEFTRIAXONUM+TAZOBACTAMUM,58560.05999999999,27543.739999999998,0.003802375100155132,0.006033307414349539
J01D E Fourth-generation cephalosporins,CEFEPIMUM,866948.8,454791.01,0.9722935957124168,0.9980247153141927
J01D E Fourth-generation cephalosporins,CEFEPIMUM+SULBACTAMUM,1715.8600000000001,12959.69,0.027706404287583104,0.001975284685807294
J01D F Monobactams,AZTREONAMUM,4720.45,9250.82,1.0,1.0
J01D H Carbapenems,ERTAPENEMUM,86.8,111.49000000000001,0.0032711370347930564,0.0008900218096358191
J01D H Carbapenems,IMIPENEMUM+CILASTATINUM,17066.760000000002,2781.3,0.08160385177926206,0.1749975647444725
J01D H Carbapenems,MEROPENEMUM,80372.14,31190.159999999996,0.9151250111859447,0.8241124134458917
J01E B Short-acting sulfonamides,SULFADIMIDINUM,64787.39,55725.340000000004,0.022088855019561888,0.021988205660880666
J01E B Short-acting sulfonamides,SULFANILAMIDUM,2881673.59,2467055.4899999998,0.977911144980438,0.9780117943391193
J01E D Long-acting sulfonamides,SULFADIMETHOXINUM,2239.7999999999993,135.06,1.0,1.0
"J01E E Combinations of sulfonamides and trimethoprim, incl. derivatives",CO-TRIMOXAZOLUM*,579749.17,524135.12,1.0,1.0
J01F A Macrolides,AZITHROMYCINUM,4690932.88,3926528.4899999998,0.8835002161966606,0.883391580700162
J01F A Macrolides,CLARITHROMYCINUM,411331.80000000005,363677.27,0.08183028532433019,0.07746157497658397
J01F A Macrolides,ERYTHROMYCINUM,117321.82,91870.44,0.02067158147681805,0.022093922610212213
J01F A Macrolides,JOSAMYCINUM,43.93,0.0,0.0,8.272851719029099e-06
J01F A Macrolides,MIDECAMYCINUM,19227.230000000003,13715.210000000001,0.0030860316004437303,0.0036208518724713834
J01F A Macrolides,SPIRAMYCINUM,71282.23999999999,48495.55,0.010911885401747326,0.01342379698885146
J01F F Lincosamides,CLINDAMYCINUM,86348.59999999999,119431.42000000001,0.2100694188241737,0.1633758929862415
J01F F Lincosamides,LINCOMYCINUM,442178.57999999996,449101.69000000006,0.7899305811758265,0.8366241070137586
J01G A Streptomycins,STREPTOMYCINUM,76230.99,86453.93000000001,1.0,1.0
J01G B Other aminoglycosides,AMIKACINUM,183068.72,182886.94000000003,0.7293363538282844,0.6598532179468211
J01G B Other aminoglycosides,GENTAMICINUM,68931.77,59299.67999999999,0.23648168860162475,0.24845779362673287
J01G B Other aminoglycosides,KANAMYCINUM,11879.34,1767.83,0.007049944005778957,0.04281791409304871
J01G B Other aminoglycosides,TOBRAMYCINUM,13558.719999999998,6803.57,0.027132013564311917,0.04887107433339743
J01M A Fluoroquinolones,CIPROFLOXACINUM,987553.53,913593.7599999999,0.2962769335238196,0.254677261880274
J01M A Fluoroquinolones,GATIFLOXACINUM,9589.56,5234.52,0.0016975461107233314,0.002473023293670572
J01M A Fluoroquinolones,LEVOFLOXACINUM,1936180.78,1430392.8499999999,0.4638740169727045,0.49931594042868055
J01M A Fluoroquinolones,LOMEFLOXACINUM,10843.640000000001,5434.8099999999995,0.0017624998238654677,0.0027964342793806982
J01M A Fluoroquinolones,MOXIFLOXACINUM,292945.41,187827.19999999998,0.060912047876033194,0.07554682620515187
J01M A Fluoroquinolones,NORFLOXACINUM,346276.93000000005,320628.31,0.1039792264865345,0.08930033431677098
J01M A Fluoroquinolones,OFLOXACINUM,294276.82,220469.0,0.07149772920631922,0.07589017959607137
J01M A Fluoroquinolones,PEFLOXACINUM,0.0,0.0,0.0,0.0
J01M B Other quinolones,ACIDUM PIPEMIDICUM,54325.69000000001,55781.49,1.0,1.0
J01R A Combinations of antibacterials,CIPROFLOXACINUM+ORNIDAZOLUM,124623.11000000002,138362.52000000002,0.26881496607642563,0.24898032395283784
J01R A Combinations of antibacterials,CIPROFLOXACINUM+TINIDAZOLUM,154280.3,152277.43000000002,0.2958492818695069,0.3082314273294977
J01R A Combinations of antibacterials,LEVOFLOXACINUM+ORNIDAZOLUM,14083.769999999999,10008.84,0.019445482671639487,0.02813749084802376
J01R A Combinations of antibacterials,OFLOXACINUM+ORNIDAZOLUM,207546.79000000004,214064.07,0.4158902693824281,0.4146507578696408
J01X A Glycopeptide antibacterials,TEICOPLANINUM,1004.8700000000001,967.27,0.024650981431549552,0.021880922767116798
J01X A Glycopeptide antibacterials,VANCOMYCINUM,44919.61000000001,38271.33,0.9753490185684507,0.9781190772328833
J01X B Polymyxins,COLISTIMETHATUM NATRICUM,2798.9199999999996,3159.7,0.44678005022510797,0.5237225594467355
J01X B Polymyxins,COLISTINUM,905.34,1860.0399999999997,0.26300875545802127,0.16940354921523573
J01X B Polymyxins,POLYMYXINUM B,1640.02,2052.42,0.29021119431687065,0.3068738913380287
J01X D Imidazole derivatives,METRONIDAZOLUM,1450447.9300000002,1402576.25,0.9135066141740789,0.8807741654350011
J01X D Imidazole derivatives,ORNIDAZOLUM,168433.33000000002,127343.76000000001,0.08293978101639501,0.10227993890286577
J01X D Imidazole derivatives,TINIDAZOLUM,27906.289999999997,5456.12,0.0035536048095263805,0.016945895662133222
J01X E Nitrofuran derivatives,FURAZIDINUM*,808423.2,931475.2,0.6163552387428072,0.5188255825321857
J01X E Nitrofuran derivatives,NITROFURANTOINUM,749755.9400000001,579788.34,0.38364476125719277,0.48117441746781453
J01X X Other antibacterials,DAPTOMYCINUM,0.83,0.45,2.844026298142374e-07,5.490101129382595e-07
J01X X Other antibacterials,DIOXYDINUM*,59531.25,65037.369999999995,0.04110399792044797,0.03937741962151296
J01X X Other antibacterials,EUCALYPTUS VIMINALIS*&,448.15999999999997,688.9400000000002,0.00043541410618715723,0.0002964390026679643
J01X X Other antibacterials,FOSFOMYCINUM,598365.98,653650.1900000001,0.413110740032391,0.3957939448894124
J01X X Other antibacterials,LINEZOLIDUM,48130.98000000001,40594.170000000006,0.02565575267361383,0.03183662019955315
J01X X Other antibacterials,NITROXOLINUM,795066.67,803346.3499999999,0.5077195879814861,0.5259031834821034
J01X X Other antibacterials,SPECTINOMYCINUM,0.0,0.0,0.0,0.0
J01X X Other antibacterials,UNKNOWN_SKU_149078,0.0,0.0,0.0,0.0
J01X X Other antibacterials,UNKNOWN_SKU_382754,0.0,0.0,0.0,0.0
J01X X Other antibacterials,UNKNOWN_SKU_382756,1187.26,1465.6000000000001,0.0009262677650127696,0.0007853225863699734
J01X X Other antibacterials,UNKNOWN_SKU_382759,658.33,2055.46,0.001299062732173272,0.00043545762367547513
J01X X Other antibacterials,UNKNOWN_SKU_447995,0.0,0.0,0.0,0.0
J01X X Other antibacterials,UNKNOWN_SKU_447996,0.0,0.0,0.0,0.0
J01X X Other antibacterials,UNKNOWN_SKU_448030,2540.87,3034.8,0.001918011335467217,0.001680678705616187
J01X X Other antibacterials,UNKNOWN_SKU_448034,2478.42,5270.910000000001,0.003331245923364805,0.0016393706555523386
J01X X Other antibacterials,UNKNOWN_SKU_448035,3403.11,7119.609999999999,0.004499635127226094,0.0022510142234232772
J01X X Other antibacterials,UNKNOWN_SKU_48194,0.0,0.0,0.0,0.0
J02A C Triazole and tetrazole derivatives,FLUCONAZOLUM,4343531.97,4584777.329999999,0.8919762213776705,0.9081642147193929
J02A C Triazole and tetrazole derivatives,ITRACONAZOLUM,438623.54000000004,554539.4299999999,0.10788658854591031,0.09170928302423438
J02A C Triazole and tetrazole derivatives,POSACONAZOLUM,0.0,0.05,9.727584974968356e-09,0.0
J02A C Triazole and tetrazole derivatives,VORICONAZOLUM,605.03,705.11,0.00013718034883399875,0.00012650225637263454
J02A X Other antimycotics for systemic use,CASPOFUNGINUM,0.35,0.0,0.0,0.0008427845601868574
J02A X Other antimycotics for systemic use,MICAFUNGINUM,0.0,0.0,0.0,0.0
J02A X Other antimycotics for systemic use,UNKNOWN_SKU_142203,190.52,90.82,1.0,0.45876375544800024
J02A X Other antimycotics for systemic use,UNKNOWN_SKU_77021,224.42,0.0,0.0,0.540393459991813
J04A B Antibiotics,RIFAMPICINUM,91165.65,82225.02,1.0,1.0
J04A C Hydrazides,ISONIAZIDUM,24192.719999999998,35011.47,1.0,1.0
J04A K Other drugs for treatment of tuberculosis,ETHAMBUTOLUM,1823.44,867.21,0.5043678027218798,0.5494192265393133
J04A K Other drugs for treatment of tuberculosis,PYRAZINAMIDUM,1495.41,852.19,0.4956321972781203,0.45058077346068665
J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,ACICLOVIRUM,1192085.5599999998,1446944.02,0.813646905901345,0.8383889422522501
J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,FAMCICLOVIRUM,8339.94,21162.239999999998,0.011899970461843904,0.005865445996214594
J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,GANCICLOVIRUM,2224.2000000000003,3591.92,0.002019811792197157,0.00156427084424834
J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,REMDESIVIRUM,2775.35,8.83,4.965293805291013e-06,0.00195189240517248
J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,VALACYCLOVIRUM,216450.58,306543.03,0.17237556148517977,0.15222881553576242
J05A B Nucleosides and nucleotides excl. reverse transcriptase inhibitors,VALGANCICLOVIRUM,0.9000000000000001,93.87,5.278506562884116e-05,6.329663518674158e-07
J05A C Cyclic amines,RIMANTADINUM,956996.2000000002,743243.3500000001,1.0,1.0
J05A E Protease inhibitors,DARUNAVIRUM,0.12,0.0,nan,1.0
J05A F Nucleoside and nucleotide reverse transcriptase inhibitors,ENTECAVIRUM,29.900000000000002,0.0,0.0,0.006387169266394091
J05A F Nucleoside and nucleotide reverse transcriptase inhibitors,LAMIVUDINUM,761.9499999999999,191.01,0.04406746814504128,0.16276600744244069
J05A F Nucleoside and nucleotide reverse transcriptase inhibitors,TENOFOVIRUM,3887.87,4143.48,0.9559325318549586,0.8305178520312907
J05A F Nucleoside and nucleotide reverse transcriptase inhibitors,TENOFOVIRUM ALAFENAMIDUM,1.54,0.0,0.0,0.0003289712598744782
J05A H Neuraminidase inhibitors,OSELTAMIVIRUM,411654.13,320095.09,1.0,1.0
J05A H Neuraminidase inhibitors,ZANAMIVIRUM,0.0,0.0,0.0,0.0
J05A P Antivirals for treatment of HCV infections,DACLATASVIRUM,42.230000000000004,41.43,0.014233885098225145,0.014562269824411372
J05A P Antivirals for treatment of HCV infections,RIBAVIRINUM,2671.6,2208.04,0.7586045776559268,0.9212540862632588
J05A P Antivirals for treatment of HCV infections,SOFOSBUVIRUM,36.690000000000005,35.699999999999996,0.012265259425697264,0.01265189864687789
